,0
483362.png_4.png,RedLeft
483362.png_5.png,RedLeft
476228.png_0.png,Green
476228.png_1.png,Green
471724.png_0.png,Green
471724.png_1.png,Green
471724.png_2.png,Green
471724.png_3.png,Red
471724.png_4.png,Red
471724.png_5.png,Red
498802.png_0.png,Green
498802.png_1.png,Green
498802.png_2.png,Green
498802.png_3.png,Red
474492.png_0.png,Green
474492.png_1.png,Green
486816.png_0.png,Green
486816.png_1.png,Green
486816.png_2.png,RedLeft
483292.png_0.png,Green
483292.png_1.png,Green
483292.png_2.png,Red
483292.png_3.png,Red
483292.png_4.png,Red
483292.png_5.png,Red
497412.png_0.png,Green
497412.png_1.png,Green
475464.png_0.png,Green
475464.png_1.png,Green
475464.png_2.png,Green
461864.png_0.png,Green
461864.png_1.png,Green
461864.png_2.png,Green
461864.png_3.png,Green
463462.png_0.png,Green
463462.png_1.png,Green
463462.png_2.png,Green
463462.png_3.png,Red
491924.png_0.png,off
491924.png_1.png,Green
491924.png_2.png,Green
506274.png_0.png,Green
506274.png_1.png,Green
506274.png_2.png,Green
506274.png_3.png,RedLeft
482528.png_0.png,Green
482528.png_1.png,Green
482528.png_2.png,Red
482528.png_3.png,Green
500330.png_0.png,Red
500330.png_1.png,Red
469182.png_0.png,Green
496302.png_0.png,Green
496302.png_1.png,Green
496302.png_2.png,Green
496302.png_3.png,RedLeft
481904.png_0.png,Green
481904.png_1.png,Green
495050.png_0.png,Green
495050.png_1.png,Green
495050.png_2.png,Green
495050.png_3.png,Green
495050.png_4.png,RedLeft
495050.png_5.png,RedLeft
477758.png_0.png,Green
476646.png_0.png,Green
476646.png_1.png,Green
476646.png_2.png,RedLeft
476646.png_3.png,RedLeft
469320.png_0.png,Green
469320.png_1.png,Green
469320.png_2.png,Green
469320.png_3.png,Green
469112.png_0.png,Green
473182.png_0.png,Red
473182.png_1.png,Red
473182.png_2.png,Red
473182.png_3.png,Red
473182.png_4.png,Red
503046.png_0.png,Red
482250.png_0.png,Green
482250.png_1.png,Green
482250.png_2.png,Green
491368.png_0.png,Green
485238.png_0.png,Red
485238.png_1.png,Red
485238.png_2.png,RedLeft
483014.png_0.png,Green
483014.png_1.png,Yellow
483014.png_2.png,Yellow
483014.png_3.png,Yellow
473044.png_0.png,Red
473044.png_1.png,Red
473044.png_2.png,Red
493800.png_0.png,Green
493800.png_1.png,Green
493800.png_2.png,RedLeft
504852.png_0.png,Red
504852.png_1.png,Red
504852.png_2.png,Red
504852.png_3.png,Red
503740.png_0.png,Green
503740.png_1.png,Green
503740.png_2.png,off
489492.png_0.png,Green
489492.png_1.png,Green
489492.png_2.png,RedLeft
476716.png_0.png,Green
476716.png_1.png,Green
476716.png_2.png,RedLeft
500052.png_0.png,Red
500052.png_1.png,Red
505130.png_0.png,Red
505130.png_1.png,Red
505130.png_2.png,Red
505130.png_3.png,Red
505130.png_4.png,Red
505130.png_5.png,Red
505130.png_6.png,Red
505130.png_7.png,Red
501934.png_0.png,Green
501934.png_1.png,Yellow
501934.png_2.png,Green
501934.png_3.png,Green
501934.png_4.png,Green
501934.png_5.png,Yellow
487304.png_0.png,Yellow
491786.png_0.png,Green
491786.png_1.png,Green
491786.png_2.png,Green
491786.png_3.png,Red
491854.png_0.png,Green
491854.png_1.png,Green
491854.png_2.png,Green
491854.png_3.png,RedLeft
495884.png_0.png,Green
495884.png_1.png,Red
490118.png_0.png,Green
490118.png_1.png,Green
490118.png_2.png,Red
503462.png_0.png,Green
503462.png_1.png,Green
503462.png_2.png,Red
462906.png_0.png,Green
462906.png_1.png,Green
462906.png_2.png,Green
462906.png_3.png,RedLeft
462906.png_4.png,RedLeft
462906.png_5.png,RedLeft
474632.png_0.png,Green
474632.png_1.png,Green
474632.png_2.png,Green
478660.png_0.png,Red
478660.png_1.png,Yellow
478660.png_2.png,Yellow
472974.png_0.png,Red
472974.png_1.png,Red
472974.png_2.png,Red
495468.png_0.png,Green
495468.png_1.png,Green
495468.png_2.png,Green
495468.png_3.png,Red
478938.png_0.png,Red
478938.png_1.png,Red
478938.png_2.png,Red
478938.png_3.png,RedLeft
478938.png_4.png,RedLeft
478938.png_5.png,Red
502352.png_0.png,Green
502352.png_1.png,Green
502352.png_2.png,RedLeft
491508.png_0.png,off
491508.png_1.png,off
491508.png_2.png,Green
484890.png_0.png,Red
484890.png_1.png,Red
463322.png_0.png,Green
463322.png_1.png,Green
470850.png_0.png,Green
470850.png_1.png,Green
470850.png_2.png,Red
470502.png_0.png,Red
498872.png_0.png,Green
498872.png_1.png,Green
498872.png_2.png,Green
498872.png_3.png,RedLeft
498872.png_4.png,RedLeft
465894.png_0.png,Red
465894.png_1.png,Red
465894.png_2.png,Red
465894.png_3.png,Red
479650.png_0.png,Green
479650.png_1.png,Green
479650.png_2.png,Green
479650.png_3.png,Red
479650.png_4.png,Red
479650.png_5.png,Red
496092.png_0.png,Green
496092.png_1.png,Green
496092.png_2.png,Green
496092.png_3.png,Red
475048.png_0.png,Red
479008.png_0.png,Red
479008.png_1.png,Red
479008.png_2.png,Red
479008.png_3.png,Red
479008.png_4.png,Red
479008.png_5.png,Red
482042.png_0.png,Green
482042.png_1.png,Green
482042.png_2.png,Green
482736.png_0.png,Green
482736.png_1.png,Green
482736.png_2.png,Red
482736.png_3.png,RedLeft
482390.png_0.png,Green
482390.png_1.png,Green
482390.png_2.png,Red
467376.png_0.png,Green
467376.png_1.png,Green
467376.png_2.png,Red
489980.png_0.png,Green
495328.png_0.png,Green
495328.png_1.png,Green
495328.png_2.png,Green
495328.png_3.png,RedLeft
495328.png_4.png,RedLeft
495328.png_5.png,RedLeft
483084.png_0.png,Green
483084.png_1.png,Green
483084.png_2.png,Red
482458.png_0.png,Green
482458.png_1.png,Green
482458.png_2.png,Green
482458.png_3.png,Red
503394.png_0.png,Green
503394.png_1.png,Green
503394.png_2.png,Red
500192.png_0.png,Red
500192.png_1.png,Red
500192.png_2.png,Red
500192.png_3.png,Red
495190.png_0.png,Green
495190.png_1.png,Green
495190.png_2.png,Green
495190.png_3.png,Green
495190.png_4.png,RedLeft
505060.png_0.png,Red
505060.png_1.png,Red
505060.png_2.png,Red
505060.png_3.png,Red
505060.png_4.png,Red
496370.png_0.png,off
496370.png_1.png,off
496370.png_2.png,Green
496370.png_3.png,Green
475882.png_0.png,Green
475882.png_1.png,Green
475882.png_2.png,Green
475882.png_3.png,Yellow
475882.png_4.png,Yellow
475604.png_0.png,Green
475604.png_1.png,Green
475604.png_2.png,off
463670.png_0.png,Green
463670.png_1.png,Green
463670.png_2.png,Green
463670.png_3.png,Yellow
472904.png_0.png,Red
472904.png_1.png,Red
472904.png_2.png,Yellow
505998.png_0.png,Green
505998.png_1.png,Green
505998.png_2.png,Green
505998.png_3.png,Green
505998.png_4.png,Red
505998.png_5.png,RedLeft
484960.png_0.png,Red
484960.png_1.png,Yellow
484960.png_2.png,Red
484960.png_3.png,Red
478104.png_0.png,Green
478104.png_1.png,Green
478104.png_2.png,Green
478104.png_3.png,Green
478104.png_4.png,Red
478104.png_5.png,Red
469460.png_0.png,Green
469460.png_1.png,Green
469460.png_2.png,Green
482112.png_0.png,Green
482112.png_1.png,Green
473112.png_0.png,Red
473112.png_1.png,Red
473112.png_2.png,Red
473112.png_3.png,Red
473112.png_4.png,Red
498942.png_0.png,Yellow
498942.png_1.png,Yellow
498942.png_2.png,Yellow
474354.png_0.png,Green
474354.png_1.png,RedLeft
474354.png_2.png,RedLeft
483570.png_0.png,Green
483570.png_1.png,Green
483570.png_2.png,RedLeft
478244.png_0.png,Green
478244.png_1.png,Green
478244.png_2.png,Green
478244.png_3.png,RedLeft
491438.png_0.png,Green
491438.png_1.png,Green
491438.png_2.png,off
500538.png_0.png,off
500538.png_1.png,Red
500538.png_2.png,Red
500538.png_3.png,Red
475812.png_0.png,Green
475812.png_1.png,Green
475812.png_2.png,Yellow
475812.png_3.png,Yellow
475812.png_4.png,Yellow
475812.png_5.png,Yellow
473322.png_0.png,Red
473322.png_1.png,Red
473322.png_2.png,Red
473322.png_3.png,Red
473322.png_4.png,RedLeft
481764.png_0.png,Green
483500.png_0.png,Green
483500.png_1.png,Green
483500.png_2.png,Green
483500.png_3.png,RedLeft
483500.png_4.png,RedLeft
503254.png_0.png,Green
503254.png_1.png,Red
497066.png_0.png,Yellow
497066.png_1.png,Yellow
497066.png_2.png,Yellow
497066.png_3.png,Yellow
497066.png_4.png,Yellow
480332.png_0.png,Red
480332.png_1.png,Red
487512.png_0.png,Red
487512.png_1.png,Red
487512.png_2.png,Red
487512.png_3.png,RedLeft
493592.png_0.png,Green
493592.png_1.png,Green
493592.png_2.png,Red
480540.png_0.png,Green
480540.png_1.png,Red
473390.png_0.png,Red
473390.png_1.png,RedLeft
494982.png_0.png,Green
494982.png_1.png,Green
494982.png_2.png,Green
494982.png_3.png,RedLeft
494982.png_4.png,RedLeft
494982.png_5.png,RedLeft
481972.png_0.png,Green
481972.png_1.png,Green
481972.png_2.png,Green
495676.png_0.png,Green
495676.png_1.png,Green
495676.png_2.png,RedLeft
480054.png_0.png,Red
480054.png_1.png,Red
503672.png_0.png,Green
503672.png_1.png,Green
503672.png_2.png,RedLeft
473252.png_0.png,Red
473252.png_1.png,Red
473252.png_2.png,Red
473252.png_3.png,Red
473252.png_4.png,Red
473252.png_5.png,Red
505200.png_0.png,Red
505200.png_1.png,Red
505200.png_2.png,Red
505200.png_3.png,Red
505200.png_4.png,Red
505200.png_5.png,Red
505200.png_6.png,RedLeft
467444.png_0.png,Green
467444.png_1.png,Green
467444.png_2.png,RedLeft
504922.png_0.png,Red
504922.png_1.png,Red
504922.png_2.png,Red
504922.png_3.png,Red
465824.png_0.png,Red
465824.png_1.png,Red
500122.png_0.png,Red
500122.png_1.png,Red
500122.png_2.png,Red
467236.png_0.png,Green
467236.png_1.png,Green
499984.png_0.png,Red
477826.png_0.png,Green
477826.png_1.png,Green
477826.png_2.png,Green
477826.png_3.png,Red
493522.png_0.png,Green
492342.png_0.png,Green
492342.png_1.png,off
497344.png_0.png,Green
479078.png_0.png,Red
479078.png_1.png,Yellow
479078.png_2.png,Red
479078.png_3.png,Red
479078.png_4.png,RedLeft
479078.png_5.png,RedLeft
469390.png_0.png,Green
469390.png_1.png,Green
469390.png_2.png,Green
469390.png_3.png,Green
503532.png_0.png,Green
503532.png_1.png,Green
503532.png_2.png,Red
503532.png_3.png,Red
503532.png_4.png,Red
503532.png_5.png,Red
478730.png_0.png,Red
478730.png_1.png,Red
478730.png_2.png,Red
478730.png_3.png,Red
482320.png_0.png,Green
482320.png_1.png,Green
482320.png_2.png,Green
482320.png_3.png,Red
506344.png_0.png,Green
506344.png_1.png,Green
506344.png_2.png,Green
506344.png_3.png,RedLeft
479986.png_0.png,Green
479986.png_1.png,Green
479986.png_2.png,RedLeft
477966.png_0.png,Green
477966.png_1.png,Green
477966.png_2.png,Red
470362.png_0.png,Red
470362.png_1.png,Red
462976.png_0.png,Green
462976.png_1.png,Green
462976.png_2.png,RedLeft
480402.png_0.png,Red
480402.png_1.png,Red
470710.png_0.png,Red
502212.png_0.png,Green
502212.png_1.png,Green
502212.png_2.png,Green
502212.png_3.png,Red
492620.png_0.png,Green
492620.png_1.png,Green
492620.png_2.png,Green
492620.png_3.png,RedLeft
462002.png_0.png,Green
462002.png_1.png,Green
462002.png_2.png,Red
476090.png_0.png,Green
476090.png_1.png,Green
476090.png_2.png,RedLeft
489562.png_0.png,Green
489562.png_1.png,Green
500400.png_0.png,Red
500400.png_1.png,Red
500400.png_2.png,Red
500400.png_3.png,Red
500400.png_4.png,RedLeft
497482.png_0.png,Green
497482.png_1.png,Green
497482.png_2.png,Green
497482.png_3.png,Green
497134.png_0.png,Yellow
497134.png_1.png,RedLeft
483154.png_0.png,Green
483154.png_1.png,Green
483154.png_2.png,Green
483154.png_3.png,Red
483154.png_4.png,Red
485308.png_0.png,Red
485308.png_1.png,Red
485308.png_2.png,Red
485308.png_3.png,RedLeft
471654.png_0.png,Green
471654.png_1.png,Green
471654.png_2.png,Red
476020.png_0.png,Green
476020.png_1.png,Green
476020.png_2.png,RedLeft
496788.png_0.png,Green
496788.png_1.png,Green
496788.png_2.png,Green
506762.png_0.png,Green
506762.png_1.png,Red
530634.png_0.png,Green
530634.png_1.png,Green
530634.png_2.png,Green
539284.png_0.png,RedLeft
539284.png_1.png,Green
539284.png_2.png,Green
539284.png_3.png,Green
539284.png_4.png,off
539284.png_5.png,RedLeft
530286.png_0.png,Red
530286.png_1.png,Red
535252.png_0.png,Green
535252.png_1.png,GreenRight
535252.png_2.png,Green
518406.png_0.png,Green
518406.png_1.png,Green
518406.png_2.png,Green
518406.png_3.png,Green
518406.png_4.png,RedLeft
518406.png_5.png,RedLeft
518406.png_6.png,RedLeft
518406.png_7.png,RedLeft
531816.png_0.png,Green
531816.png_1.png,Green
531816.png_2.png,Green
547920.png_0.png,Green
547920.png_1.png,Green
530148.png_0.png,Red
530148.png_1.png,Red
524508.png_0.png,Green
524508.png_1.png,Green
524508.png_2.png,Green
524508.png_3.png,Green
538290.png_0.png,Red
538290.png_1.png,Red
538290.png_2.png,Red
538290.png_3.png,Red
538290.png_4.png,Red
525272.png_0.png,Green
551602.png_0.png,Green
551602.png_1.png,Green
551602.png_2.png,Green
551602.png_3.png,Red
551602.png_4.png,Red
551602.png_5.png,Red
528202.png_0.png,Green
528202.png_1.png,Green
528202.png_2.png,Green
529800.png_0.png,Green
529800.png_1.png,Green
507664.png_0.png,Green
507664.png_1.png,Green
507664.png_2.png,Green
507664.png_3.png,RedLeft
520756.png_0.png,Green
520756.png_1.png,Green
555074.png_0.png,Red
555074.png_1.png,Red
555074.png_2.png,Red
555074.png_3.png,Red
555074.png_4.png,Red
555074.png_5.png,Red
555074.png_6.png,Red
526814.png_0.png,Green
552366.png_0.png,Green
552366.png_1.png,Green
552366.png_2.png,RedLeft
546668.png_0.png,Green
508150.png_0.png,Yellow
508150.png_1.png,Red
539354.png_0.png,Green
539354.png_1.png,Green
539354.png_2.png,Green
539354.png_3.png,RedLeft
548614.png_0.png,Red
531954.png_0.png,Green
531954.png_1.png,Green
531954.png_2.png,Green
531954.png_3.png,Green
552018.png_0.png,Green
533904.png_0.png,Red
533904.png_1.png,Red
533904.png_2.png,Red
528758.png_0.png,Green
528758.png_1.png,Green
557554.png_0.png,Green
557554.png_1.png,Red
516322.png_0.png,Green
536900.png_0.png,Green
536900.png_1.png,Green
536900.png_2.png,Green
524230.png_0.png,Red
524230.png_1.png,Red
545192.png_0.png,Red
545192.png_1.png,Red
545192.png_2.png,Red
545192.png_3.png,Red
545192.png_4.png,Red
536364.png_0.png,Red
536364.png_1.png,Red
518754.png_0.png,Green
518754.png_1.png,Green
518754.png_2.png,Green
518754.png_3.png,Green
518754.png_4.png,Red
534626.png_0.png,Green
534626.png_1.png,Green
534626.png_2.png,Green
554450.png_0.png,Red
528480.png_0.png,Green
528480.png_1.png,Green
528480.png_2.png,Green
519448.png_0.png,Red
519448.png_1.png,Red
519448.png_2.png,Red
519448.png_3.png,Red
520478.png_0.png,Green
520478.png_1.png,Green
520478.png_2.png,Green
520478.png_3.png,Green
508220.png_0.png,Red
508220.png_1.png,Red
508220.png_2.png,Red
553130.png_0.png,Green
553130.png_1.png,Green
553130.png_2.png,Green
553130.png_3.png,Red
553130.png_4.png,Red
557068.png_0.png,Green
557068.png_1.png,Green
557068.png_2.png,Green
557068.png_3.png,Green
557068.png_4.png,RedLeft
557068.png_5.png,RedLeft
513822.png_0.png,Red
513822.png_1.png,Red
508360.png_0.png,Red
508360.png_1.png,Red
508360.png_2.png,Red
508360.png_3.png,Red
508360.png_4.png,Red
508360.png_5.png,Red
508360.png_6.png,RedLeft
530912.png_0.png,Green
519102.png_0.png,Green
519102.png_1.png,Green
519102.png_2.png,Green
519102.png_3.png,Green
519102.png_4.png,GreenLeft
519102.png_5.png,Green
537038.png_0.png,Green
537038.png_1.png,Green
537038.png_2.png,Green
550560.png_0.png,Green
550560.png_1.png,Green
550560.png_2.png,Red
550560.png_3.png,Red
544846.png_0.png,Red
544846.png_1.png,Red
547780.png_0.png,Green
547780.png_1.png,Green
527300.png_0.png,Green
527300.png_1.png,Green
527300.png_2.png,Green
533136.png_0.png,Green
533136.png_1.png,Green
533136.png_2.png,Green
531120.png_0.png,Green
531120.png_1.png,Green
531120.png_2.png,Green
530218.png_0.png,RedRight
530218.png_1.png,Red
529940.png_0.png,Green
529940.png_1.png,Green
529940.png_2.png,Green
511312.png_0.png,Red
511312.png_1.png,Red
511312.png_2.png,Red
511312.png_3.png,Red
511312.png_4.png,Red
511312.png_5.png,Red
546252.png_0.png,Green
546252.png_1.png,Green
546252.png_2.png,RedLeft
552712.png_0.png,Green
552712.png_1.png,Green
511242.png_0.png,Red
511242.png_1.png,Red
511242.png_2.png,Red
511242.png_3.png,Red
511242.png_4.png,Red
554658.png_0.png,Red
554658.png_1.png,Red
554658.png_2.png,Red
554658.png_3.png,Red
557136.png_0.png,Green
557136.png_1.png,Green
557136.png_2.png,Green
557136.png_3.png,RedLeft
520964.png_0.png,Green
520964.png_1.png,Green
554796.png_0.png,Red
554796.png_1.png,Red
554796.png_2.png,Red
554796.png_3.png,Red
554796.png_4.png,Red
554796.png_5.png,Green
510200.png_0.png,Green
510200.png_1.png,Green
510200.png_2.png,Red
510200.png_3.png,RedLeft
536970.png_0.png,Green
536970.png_1.png,Green
536970.png_2.png,Green
532788.png_0.png,Green
543664.png_0.png,Green
543664.png_1.png,Green
543664.png_2.png,Green
543664.png_3.png,RedLeft
548752.png_0.png,Green
548752.png_1.png,Green
548752.png_2.png,Red
516254.png_0.png,Green
516254.png_1.png,Green
516254.png_2.png,Green
525064.png_0.png,Red
525064.png_1.png,Red
525064.png_2.png,Red
525064.png_3.png,Red
525064.png_4.png,Red
514724.png_0.png,Green
514724.png_1.png,Green
514724.png_2.png,RedLeft
514724.png_3.png,RedLeft
533834.png_0.png,Red
533834.png_1.png,Red
519518.png_0.png,Red
519518.png_1.png,Red
519518.png_2.png,Red
519518.png_3.png,RedLeft
519518.png_4.png,RedLeft
526952.png_0.png,Green
526952.png_1.png,Green
526952.png_2.png,Green
526952.png_3.png,Green
518476.png_0.png,Green
518476.png_1.png,Green
518476.png_2.png,Green
518476.png_3.png,Green
518476.png_4.png,RedLeft
518476.png_5.png,RedLeft
518476.png_6.png,RedLeft
516184.png_0.png,Green
516184.png_1.png,Green
516184.png_2.png,Green
539146.png_0.png,Green
539146.png_1.png,Green
539146.png_2.png,Green
539146.png_3.png,Yellow
547294.png_0.png,Green
547294.png_1.png,Green
520826.png_0.png,Green
540536.png_0.png,Red
540536.png_1.png,Red
557414.png_0.png,Red
554936.png_0.png,Red
554936.png_1.png,Red
554936.png_2.png,Red
554936.png_3.png,Red
554936.png_4.png,Red
554936.png_5.png,Red
547224.png_0.png,Green
547224.png_1.png,Green
547224.png_2.png,Green
547224.png_3.png,RedLeft
547224.png_4.png,RedLeft
547224.png_5.png,RedLeft
511174.png_0.png,Red
511174.png_1.png,Red
511174.png_2.png,Red
511174.png_3.png,Red
515558.png_0.png,Green
515558.png_1.png,Green
515558.png_2.png,Green
536642.png_0.png,Green
536642.png_1.png,Green
513614.png_0.png,Red
511520.png_0.png,off
511520.png_1.png,Red
511520.png_2.png,Red
511520.png_3.png,Red
511520.png_4.png,RedLeft
553200.png_0.png,Green
553200.png_1.png,Green
553200.png_2.png,Green
553200.png_3.png,RedLeft
553200.png_4.png,RedLeft
553200.png_5.png,RedLeft
534696.png_0.png,Green
534696.png_1.png,Green
534696.png_2.png,Green
519170.png_0.png,Green
519170.png_1.png,Green
519170.png_2.png,Green
519170.png_3.png,Green
519170.png_4.png,Green
518894.png_0.png,Green
518894.png_1.png,Green
518894.png_2.png,Green
518894.png_3.png,Green
530426.png_0.png,Green
530426.png_1.png,Green
546878.png_0.png,Green
546878.png_1.png,Green
518824.png_0.png,Green
518824.png_1.png,Green
518824.png_2.png,Green
518824.png_3.png,Green
518824.png_4.png,Green
518824.png_5.png,Green
522284.png_0.png,Green
522284.png_1.png,Red
522284.png_2.png,Red
517086.png_0.png,Green
517086.png_1.png,Green
517086.png_2.png,Green
535182.png_0.png,Green
540396.png_0.png,Red
540396.png_1.png,Red
540396.png_2.png,Red
540396.png_3.png,Red
540396.png_4.png,Red
540396.png_5.png,Red
516044.png_0.png,Green
516044.png_1.png,Green
516044.png_2.png,Green
516044.png_3.png,Green
538150.png_0.png,Red
538150.png_1.png,Red
538150.png_2.png,Red
538150.png_3.png,Red
538150.png_4.png,Red
538150.png_5.png,Red
530704.png_0.png,Green
530704.png_1.png,Green
546808.png_0.png,Green
544498.png_0.png,Green
544498.png_1.png,Green
544498.png_2.png,Green
544498.png_3.png,RedLeft
540258.png_0.png,Red
540258.png_1.png,Red
540258.png_2.png,Red
535668.png_0.png,Green
535668.png_1.png,Green
556998.png_0.png,Green
556998.png_1.png,Green
556998.png_2.png,Green
556998.png_3.png,Green
556998.png_4.png,Red
556998.png_5.png,Red
544150.png_0.png,Green
544150.png_1.png,Red
544080.png_0.png,Green
544080.png_1.png,Red
530078.png_0.png,Yellow
530078.png_1.png,Red
532926.png_0.png,Green
532926.png_1.png,Green
532926.png_2.png,GreenLeft
532926.png_3.png,Green
507178.png_0.png,Green
507178.png_1.png,Green
507178.png_2.png,Green
507178.png_3.png,Red
507178.png_4.png,Red
507178.png_5.png,Red
553686.png_0.png,Green
553686.png_1.png,Green
543456.png_0.png,Green
543456.png_1.png,Green
543456.png_2.png,Green
543456.png_3.png,Red
543456.png_4.png,Red
534488.png_0.png,Green
534488.png_1.png,Green
534488.png_2.png,Green
554520.png_0.png,Red
554520.png_1.png,Red
554520.png_2.png,Yellow
529662.png_0.png,Green
548962.png_0.png,Green
548962.png_1.png,Green
548962.png_2.png,RedLeft
557484.png_0.png,Green
557484.png_1.png,Red
550490.png_0.png,Green
550490.png_1.png,Red
522146.png_0.png,Green
522146.png_1.png,Red
522146.png_2.png,Red
67580.png_0.png,Red
67580.png_1.png,Red
67580.png_2.png,RedLeft
36720.png_0.png,off
45608.png_0.png,off
45608.png_1.png,Green
45608.png_2.png,Green
46442.png_0.png,Green
46442.png_1.png,Green
46442.png_2.png,Green
46442.png_3.png,Green
46442.png_4.png,Red
46442.png_5.png,Red
49414.png_0.png,off
49414.png_1.png,Red
49414.png_2.png,Yellow
49414.png_3.png,Red
66746.png_0.png,Green
66746.png_1.png,Green
66746.png_2.png,Green
66746.png_3.png,Green
66746.png_4.png,RedLeft
76426.png_0.png,Red
75454.png_0.png,off
75454.png_1.png,Green
75454.png_2.png,Green
75454.png_3.png,Green
75454.png_4.png,Green
65218.png_0.png,Green
65218.png_1.png,Green
36374.png_0.png,off
77836.png_0.png,Green
77836.png_1.png,Green
77836.png_2.png,Green
70992.png_0.png,Red
70158.png_0.png,Green
70158.png_1.png,Green
70158.png_2.png,Red
70158.png_3.png,Red
54140.png_0.png,Green
54140.png_1.png,Green
54140.png_2.png,Green
54140.png_3.png,Green
47902.png_0.png,RedLeft
36582.png_0.png,Green
36582.png_1.png,Green
36860.png_0.png,Green
36860.png_1.png,Green
36860.png_2.png,RedLeft
36860.png_3.png,RedLeft
51430.png_0.png,Red
51430.png_1.png,Red
48804.png_0.png,off
48804.png_1.png,off
48804.png_2.png,Red
61818.png_0.png,Green
69950.png_0.png,Red
69950.png_1.png,Yellow
69950.png_2.png,Red
69950.png_3.png,Red
69950.png_4.png,Red
72884.png_0.png,Green
72884.png_1.png,Green
72884.png_2.png,Green
53514.png_0.png,Green
53514.png_1.png,Green
55668.png_0.png,Green
55668.png_1.png,Green
55668.png_2.png,Green
55668.png_3.png,Green
55668.png_4.png,RedLeft
69882.png_0.png,RedLeft
69882.png_1.png,Red
69882.png_2.png,Red
69882.png_3.png,Red
69464.png_0.png,Green
69464.png_1.png,Green
69464.png_2.png,GreenLeft
69464.png_3.png,GreenLeft
71132.png_0.png,Red
71132.png_1.png,Red
49276.png_0.png,off
49276.png_1.png,Red
49276.png_2.png,Red
55042.png_0.png,off
55042.png_1.png,off
42940.png_0.png,off
42940.png_1.png,off
42940.png_2.png,off
42940.png_3.png,off
42940.png_4.png,Red
67232.png_0.png,Red
67232.png_1.png,Red
67232.png_2.png,Red
55112.png_0.png,off
51500.png_0.png,Yellow
51500.png_1.png,Yellow
36166.png_0.png,Green
36166.png_1.png,Green
36166.png_2.png,Green
36166.png_3.png,Green
36166.png_4.png,Yellow
36166.png_5.png,Red
45540.png_0.png,off
45540.png_1.png,off
45540.png_2.png,Green
45540.png_3.png,Green
74412.png_0.png,Green
74412.png_1.png,Green
74412.png_2.png,Green
71410.png_0.png,Green
71410.png_1.png,Green
71410.png_2.png,Green
71410.png_3.png,Green
69326.png_0.png,Green
66676.png_0.png,off
66676.png_1.png,Green
66676.png_2.png,Green
71826.png_0.png,Red
71826.png_1.png,Red
71826.png_2.png,Red
71826.png_3.png,Red
50180.png_0.png,off
50180.png_1.png,Green
50180.png_2.png,Green
50180.png_3.png,Green
50180.png_4.png,off
77976.png_0.png,Yellow
77976.png_1.png,Green
77976.png_2.png,Green
37762.png_0.png,off
37762.png_1.png,off
37762.png_2.png,off
37762.png_3.png,Red
37762.png_4.png,Red
37762.png_5.png,Red
68562.png_0.png,Green
68562.png_1.png,Green
68562.png_2.png,RedLeft
47694.png_0.png,Green
47694.png_1.png,Green
47694.png_2.png,Green
47694.png_3.png,Yellow
70368.png_0.png,Green
70368.png_1.png,Green
70368.png_2.png,RedLeft
70368.png_3.png,RedLeft
74760.png_0.png,off
74760.png_1.png,Green
74760.png_2.png,Green
74760.png_3.png,Green
74760.png_4.png,off
62306.png_0.png,off
62306.png_1.png,Red
62306.png_2.png,Red
62306.png_3.png,Red
74828.png_0.png,Green
74828.png_1.png,Green
74828.png_2.png,Green
74828.png_3.png,Red
55738.png_0.png,Green
55738.png_1.png,Green
55738.png_2.png,RedLeft
67718.png_0.png,Red
67718.png_1.png,Red
67718.png_2.png,RedLeft
39814.png_0.png,Green
39814.png_1.png,Green
39814.png_2.png,GreenLeft
67648.png_0.png,Red
67648.png_1.png,Red
67648.png_2.png,Red
67648.png_3.png,RedLeft
41274.png_0.png,Green
41274.png_1.png,Green
41274.png_2.png,RedLeft
53932.png_0.png,off
53932.png_1.png,Green
71340.png_0.png,Green
71340.png_1.png,Green
71340.png_2.png,Green
71340.png_3.png,Green
71340.png_4.png,Green
74968.png_0.png,Green
74968.png_1.png,Green
74968.png_2.png,Green
74968.png_3.png,Green
74968.png_4.png,Red
74968.png_5.png,Red
73440.png_0.png,Green
73440.png_1.png,Red
73440.png_2.png,Red
73440.png_3.png,Red
37694.png_0.png,off
37694.png_1.png,Red
37694.png_2.png,Red
37694.png_3.png,Red
37694.png_4.png,RedLeft
40648.png_0.png,Green
40648.png_1.png,Yellow
40786.png_0.png,Green
40786.png_1.png,Green
40786.png_2.png,Green
40786.png_3.png,Green
40786.png_4.png,Red
40786.png_5.png,RedLeft
73092.png_0.png,Green
73092.png_1.png,Green
73092.png_2.png,Green
62374.png_0.png,off
62374.png_1.png,off
62374.png_2.png,Red
49484.png_0.png,off
49484.png_1.png,Red
49484.png_2.png,Red
49484.png_3.png,Red
73648.png_0.png,Green
73648.png_1.png,Green
73648.png_2.png,Green
73648.png_3.png,Green
73648.png_4.png,Red
78114.png_0.png,Green
78114.png_1.png,Green
78114.png_2.png,Green
78114.png_3.png,Green
78114.png_4.png,RedLeft
76496.png_0.png,Red
76496.png_1.png,off
35888.png_0.png,off
40510.png_0.png,Green
40510.png_1.png,Green
40510.png_2.png,Green
40510.png_3.png,Green
40510.png_4.png,RedLeft
40510.png_5.png,RedLeft
40510.png_6.png,RedLeft
40510.png_7.png,RedLeft
